page_id,year,month,rank,title,edits
1634796,2009,7,20,Lekkoatletyka na Letniej Uniwersjadzie 2009,100
1699473,2009,7,21,Liga Europy UEFA (2009/2010),100
766658,2009,7,22,Michael Jackson,99
135398,2009,7,23,Mord profesorów lwowskich,96
1671335,2009,7,24,Liga Światowa w Piłce Siatkowej 2009,93
1131850,2009,7,25,Kurowie (ród),92
525775,2009,7,26,Joseph Campbell,90
1716444,2009,7,27,Liga Mistrzów UEFA (2009/2010)/Faza kwalifikacyjna,85
1720747,2009,7,28,Przestrzeń sprzężona (analiza funkcjonalna),85
1662658,2009,7,29,Liga Mistrzów UEFA (2009/2010),84
1712076,2009,7,30,Wimbledon 2009,84
826,2009,7,31,Caravaggio,83
1697992,2009,7,32,Liga Mistrzyń siatkarek (2009/2010),83
1449827,2009,7,33,Jetix,80
123598,2009,7,34,Arsenal F.C.,78
55033,2009,7,35,Bartoszyce,78
1471824,2009,7,36,Lista obserwatoriów astronomicznych,76
1272838,2009,7,37,Suite Life: Nie ma to jak statek,76
7280,2009,7,38,1938,75
3065438,2009,7,39,Historia Polski (1764–1795),75
73028,2009,7,40,Real Madryt,75
421559,2009,7,41,Historia Rzeszowa,74
1735029,2009,7,42,Parafia Matki Boskiej Częstochowskiej w Worcester,72
98310,2009,7,43,Dimmu Borgir,71
1397162,2009,7,44,Gramoty na brzozowej korze,71
1728996,2009,7,45,Wŏnhyo,71
2313472,2009,7,46,Zamek w Raciborzu,71
1551760,2009,7,47,Mistrzostwa Świata Juniorów Młodszych w Lekkoatletyce 2009,70
1640528,2009,7,48,Radzieckie morskie systemy balistyczne,70
290292,2009,7,49,Kodeks Synajski,69
117960,2009,7,50,Michel Foucault,69
1716435,2009,7,51,Superliga słowacka w piłce nożnej (2009/2010),69
1417903,2009,7,52,Znak imienny,69
25196,2009,7,53,Jimi Hendrix,68
1723282,2009,7,54,Ubikacje w Japonii,68
688510,2009,7,55,I liga paragwajska w piłce nożnej (2004),67
1605424,2009,7,56,Sztuczna fotosynteza,67
111789,2009,7,57,Jerzy Robert Nowak,64
9919,2009,7,58,Husaria,63
1719989,2009,7,59,Liga Mistrzów w piłce siatkowej (2009/2010),63
1735335,2009,7,60,Parafia Matki Boskiej Częstochowskiej w Bostonie,62
871817,2009,7,61,Jak oni śpiewają,61
2217,2009,7,62,Homoseksualność,60
90063,2009,7,63,Leszek Kołakowski,60
1743194,2009,7,64,Polonijne parafie rzymskokatolickie w Nowej Anglii,56
1741523,2009,7,65,Eliminacje do Mistrzostw Europy w Piłce Siatkowej Mężczyzn 2003,54
1723575,2009,7,66,Lipiec 2009,53
9663,2009,7,67,Ełk,52
774828,2009,7,68,Nie ma to jak hotel,52
1731429,2009,7,69,Puchar CEV w piłce siatkowej mężczyzn (2009/2010),52
1740277,2009,7,70,Mistrzostwa Europy w Piłce Siatkowej Mężczyzn 2003,51
159276,2009,7,71,Tadeusz Rozwadowski,51
960786,2009,7,72,Kritozaur,50
454066,2009,7,73,Alexander Pope,49
1476570,2009,7,74,Historia Sławkowa,49
1220881,2009,7,75,Nickelodeon Polska,49
1735563,2009,7,76,Parafia św. Józefa w Webster,49
1727758,2009,7,77,Ropucha czerwona,49
1699755,2009,7,78,Medyczne zastosowanie trójtlenku arsenu,48
1729088,2009,7,79,MercedesCup 2009,48
25821,2009,7,80,Roman Szuchewycz,48
73027,2009,7,81,Manchester United F.C.,47
892005,2009,7,82,Muzeum Regionalne w Stalowej Woli,47
129951,2009,7,83,Stepan Bandera,47
328152,2009,7,84,Pierwsza miłość (serial telewizyjny),46
1921261,2009,7,85,Doda (piosenkarka),45
87341,2009,7,86,Slipknot,45
1709103,2009,7,87,Wojska Rakietowe Przeznaczenia Strategicznego (ZSRR),45
102341,2009,7,88,Żywe torpedy,45
727961,2009,7,89,Disney Channel (Polska),44
1134316,2009,7,90,Harry Potter i Książę Półkrwi (film),44
23924,2009,7,91,Jerzy Buzek,44
201808,2009,7,92,Zhiyi,44
78556,2009,7,93,Cartoon Network (Polska),43
799424,2009,7,94,Karim Benzema,43
155300,2009,7,95,Wisła Kraków (piłka nożna),43
87390,2009,7,96,Zbigniew Zapasiewicz,43
425554,2009,7,97,Świątynia Opatrzności Bożej w Warszawie,43
716,2009,7,98,Bitwa pod Grunwaldem,42
1275641,2009,7,99,Śląsk Wrocław (piłka nożna),42
1734102,2009,7,100,Dorchester (Boston),41
1050862,2009,8,1,8 Pułk Piechoty Legionów,323
1459456,2009,8,2,Grand Prix w Piłce Siatkowej Kobiet 2009,274
1061322,2009,8,3,Mistrzostwa Świata w Lekkoatletyce 2009,272
590123,2009,8,4,Copa Libertadores 1982,238
590430,2009,8,5,Copa Libertadores 1983,238
1606259,2009,8,6,Zdrowie osób LGBT,237
158134,2009,8,7,Wielka czystka,188
590791,2009,8,8,Copa Libertadores 1984,170
6260,2009,8,9,Tychy,145
1921261,2009,8,10,Doda (piosenkarka),144
257390,2009,8,11,Jan Mikulicz-Radecki,144
1526008,2009,8,12,Motywy LGBT w literaturze,124
7280,2009,8,13,1938,115
67845,2009,8,14,Barczewo,114
1498746,2009,8,15,Letnie Grand Prix w skokach narciarskich 2009,112
123598,2009,8,16,Arsenal F.C.,111
55033,2009,8,17,Bartoszyce,109
124561,2009,8,18,Flaga Białorusi,108
1934617,2009,8,19,FSO Polonez,107
1752484,2009,8,20,Piłkarzyki na sprężynkach,107
23772,2009,8,21,Szachy,106
5734,2009,8,22,Szyfr Cezara,106
652151,2009,8,23,Maryna Mniszchówna,103
1692960,2009,8,24,I liga polska w piłce nożnej (2009/2010),102
1679960,2009,8,25,Ekstraklasa w piłce nożnej (2009/2010),100
1753031,2009,8,26,Mecz lekkoatletyczny młodzieżowców Niemcy – Polska – Austria/Szwajcaria 2009,99
1754759,2009,8,27,Turystyka LGBT,98
1758325,2009,8,28,Memoriał Huberta Jerzego Wagnera 2009,96
1434151,2009,8,29,Władimir Szewiakow,96
512,2009,8,30,Bolesław III Krzywousty,94
73028,2009,8,31,Real Madryt,92
909623,2009,8,32,Mistrzostwa Europy w Koszykówce Mężczyzn 2009,91
1762227,2009,8,33,Jakow Onanow,84
1746687,2009,8,34,Mózg Józefa Piłsudskiego,84
84303,2009,8,35,FC Barcelona,83
1552826,2009,8,36,Nacjonalizm ukraiński,83
1699473,2009,8,37,Liga Europy UEFA (2009/2010),82
369614,2009,8,38,Narzym,82
23005,2009,8,39,Flaga europejska,80
1675354,2009,8,40,Evangelion (album),79
1767737,2009,8,41,Ninio,79
1662658,2009,8,42,Liga Mistrzów UEFA (2009/2010),78
1755389,2009,8,43,Mistrzostwa Świata w Lekkoatletyce 2009 – bieg na 100 m mężczyzn,78
229154,2009,8,44,Mistrzostwa Świata w Wioślarstwie 2009,78
1747420,2009,8,45,Sierpień 2009,77
129951,2009,8,46,Stepan Bandera,76
1563392,2009,8,47,Mistrzostwa Świata w Piłce Siatkowej Mężczyzn 2010 (eliminacje strefy CEV),75
22924,2009,8,48,Pakt Ribbentrop-Mołotow,75
1707653,2009,8,49,Disney XD (Polska),72
210661,2009,8,50,Gra planszowa,72
1216687,2009,8,51,Reprezentacja Bułgarii w piłce nożnej w eliminacjach do Mistrzostw Świata 2010,72
589819,2009,8,52,Copa Libertadores 1981,71
83130,2009,8,53,Ertholmene,70
2313472,2009,8,54,Zamek w Raciborzu,70
1737578,2009,8,55,Grand Prix siatkarek 2009/składy,69
111789,2009,8,56,Jerzy Robert Nowak,68
1675440,2009,8,57,Tour de Pologne 2009,68
1560454,2009,8,58,Lista zamachów terrorystycznych w 2009,67
1750732,2009,8,59,Western & Southern Financial Group Women’s Open 2009,66
208795,2009,8,60,Ludovic Obraniak,65
1758578,2009,8,61,II liga argentyńska w piłce nożnej (2003/2004),64
1755847,2009,8,62,Parnassius stoliczkanus,64
1749652,2009,8,63,Okręty,63
881429,2009,8,64,Estonia (prom),62
1156029,2009,8,65,Les Paul,62
1749418,2009,8,66,Wilhelm z Rožemberku,62
893126,2009,8,67,XVIII Liceum Ogólnokształcące im. Jana Zamoyskiego w Warszawie,62
1567222,2009,8,68,A-League (2009/2010),61
1476069,2009,8,69,Otto Kalischer,61
196901,2009,8,70,Rekordy Europy w pływaniu,61
737638,2009,8,71,Franciszek Ksawery Pułaski,60
1531246,2009,8,72,Mistrzostwa Europy w Piłce Nożnej Kobiet 2009,59
109638,2009,8,73,Mogilany,59
34777,2009,8,74,Cradle of Filth,58
1755219,2009,8,75,I liga argentyńska w piłce nożnej (2008/2009),57
1759751,2009,8,76,I liga urugwajska w piłce nożnej (2008/2009),57
493,2009,8,77,Bydgoszcz,56
1755836,2009,8,78,Ferdinand Stoliczka,55
1306247,2009,8,79,Maksymilian Rose,54
1748187,2009,8,80,Twierdzenie o ideale pierwszym,54
210082,2009,8,81,Banknoty Narodowego Banku Polskiego (od 1994),53
1697928,2009,8,82,Mecze reprezentacji Polski w piłce siatkowej mężczyzn prowadzonej przez Daniela Castellaniego,53
115727,2009,8,83,Bjørnstjerne Bjørnson,52
1734682,2009,8,84,I liga polska w piłce nożnej (2009/2010)/Wyniki spotkań,52
333002,2009,8,85,Olga Romanowa (1895–1918),52
32119,2009,8,86,Walter Benjamin,52
1418348,2009,8,87,Paul Flechsig,50
1748317,2009,8,88,Szczególne algebry,50
1275607,2009,8,89,Toruń,49
1748669,2009,8,90,Józef Rajnfeld,48
1918,2009,8,91,Gniezno,47
688510,2009,8,92,I liga paragwajska w piłce nożnej (2004),47
1220881,2009,8,93,Nickelodeon Polska,47
1144786,2009,8,94,Formuła 1 Sezon 2009,46
1659125,2009,8,95,Hush Hush,46
1746235,2009,8,96,Lista odcinków serialu Nie ma to jak hotel,46
1757739,2009,8,97,Mistrzostwa Świata w Lekkoatletyce 2009 – siedmiobój kobiet,46
44914,2009,8,98,Wrocław,46
1750955,2009,8,99,Al-Mutasim,45
1248807,2009,8,100,Max Bielschowsky,45
512,2009,9,1,Bolesław III Krzywousty,322
592600,2009,9,2,Copa Libertadores 1987,252
591364,2009,9,3,Copa Libertadores 1985,246
591694,2009,9,4,Copa Libertadores 1986,210
1489503,2009,9,5,Mistrzostwa Europy w Piłce Siatkowej Mężczyzn 2009,176
1331223,2009,9,6,Lista kodeksów minuskułowych Nowego Testamentu (1–1000),157
480421,2009,9,7,Hymn o miłości,142
44895,2009,9,8,Polska,136
1525573,2009,9,9,Plan Totalnej Porażki,130
1760093,2009,9,10,US Open 2009,130
1764715,2009,9,11,Jak oni śpiewają (VI edycja),112
1599888,2009,9,12,Mistrzostwa Świata U-20 w Piłce Nożnej 2009,106
306659,2009,9,13,Samuel Goldflam,93
909623,2009,9,14,Mistrzostwa Europy w Koszykówce Mężczyzn 2009,92
1762566,2009,9,15,Taniec z gwiazdami (X edycja),92
1208608,2009,9,16,Mistrzostwa Europy w Piłce Siatkowej Kobiet 2009,90
1659125,2009,9,17,Hush Hush,89
1230132,2009,9,18,Mistrzostwa Świata w Piłce Nożnej 2010 (eliminacje strefy UEFA)/Strzelcy,88
1770697,2009,9,19,Karl Haushofer,87
1776531,2009,9,20,Pseudanophthalmus,86
1692960,2009,9,21,I liga polska w piłce nożnej (2009/2010),85
1770133,2009,9,22,Wrzesień 2009,84
1782831,2009,9,23,Mistrzostwa Europy w Piłce Siatkowej Mężczyzn 2009 (składy),83
1224040,2009,9,24,Śląski Jazz Club,83
1787122,2009,9,25,Bad Ems,82
1073940,2009,9,26,H2O – wystarczy kropla,82
123598,2009,9,27,Arsenal F.C.,80
1600769,2009,9,28,Śląsk Wrocław w europejskich pucharach sezon 1999/2000,73
1212678,2009,9,29,Historia Żydów w Szydłowcu,71
65146,2009,9,30,Abwehra,70
590791,2009,9,31,Copa Libertadores 1984,70
37617,2009,9,32,Zbigniew (książę),70
1576919,2009,9,33,Australorzekotka szmaragdowa,68
1782802,2009,9,34,Katastrofa górnicza w kopalni Wujek – Ruch Śląsk,68
410323,2009,9,35,Żałoba narodowa,68
1053498,2009,9,36,Gerold Krauel,65
1780083,2009,9,37,Poznań Hussars,65
1780458,2009,9,38,Jeżozwierz południowoafrykański,63
732762,2009,9,39,Linia kolejowa nr 274,63
1080402,2009,9,40,Bhp,61
79737,2009,9,41,Traszka grzebieniasta,61
137602,2009,9,42,Jan Lechoń,60
1765208,2009,9,43,US Open 2009 (gra pojedyncza kobiet),59
1556442,2009,9,44,Paussinae,55
1562328,2009,9,45,2009 w filmie,54
1778026,2009,9,46,Dywersja OUN w 1939 roku,52
143564,2009,9,47,Gieorgij Żukow,52
28320,2009,9,48,2009,51
195,2009,9,49,Aborcja,51
766658,2009,9,50,Michael Jackson,50
971454,2009,9,51,The Apostasy,50
1783601,2009,9,52,Dancing with the Stars. Taniec z gwiazdami,49
1405514,2009,9,53,Power Rangers: Furia dżungli,49
72583,2009,9,54,Australian Open,48
1641456,2009,9,55,Formuła 1 Sezon 2010,48
1741365,2009,9,56,Podział terytorialny Sydney,48
96451,2009,9,57,2001 w filmie,47
1707653,2009,9,58,Disney XD (Polska),47
177191,2009,9,59,Wsiesław Briaczysławicz,47
914202,2009,9,60,Guiding Light,46
1740891,2009,9,61,Liga Europy UEFA (2009/2010)/Faza grupowa,46
61088,2009,9,62,Roman Polański,46
160415,2009,9,63,Ropucha zielona,46
1779432,2009,9,64,Autobusy miejskie w Rudzie Śląskiej,45
1086,2009,9,65,Ciąg (matematyka),45
51711,2009,9,66,Andy Roddick,44
493,2009,9,67,Bydgoszcz,44
257390,2009,9,68,Jan Mikulicz-Radecki,44
17142,2009,9,69,Kłodzko,44
1734682,2009,9,70,I liga polska w piłce nożnej (2009/2010)/Wyniki spotkań,43
1500674,2009,9,71,Światowy Finał IAAF 2009,43
105615,2009,9,72,Krwawa niedziela (Bydgoszcz),42
1781636,2009,9,73,Mosty (uroczysko),42
1552826,2009,9,74,Nacjonalizm ukraiński,42
123714,2009,9,75,1997 w filmie,41
96464,2009,9,76,1999 w filmie,41
1648670,2009,9,77,Kajtuś,41
319827,2009,9,78,Marcin Rozynek,40
1789913,2009,9,79,Protoporfiria erytropoetyczna,40
123813,2009,9,80,1996 w filmie,39
181,2009,9,81,Ateizm,39
1746129,2009,9,82,Franciszek Chałupka,38
438228,2009,9,83,Legion Ukraiński,38
77312,2009,9,84,1998 w filmie,37
96435,2009,9,85,2000 w filmie,37
1767737,2009,9,86,Ninio,37
1186650,2009,9,87,7 Pułk Artylerii Konnej,36
1009723,2009,9,88,Parafia Matki Boskiej Nieustającej Pomocy w Warszawie (starokatolicka mariawitów),36
191699,2009,9,89,Violetta Villas,36
1766310,2009,9,90,Vuelta a España 2009,36
7646,2009,9,91,1 października,35
96456,2009,9,92,2002 w filmie,35
73516,2009,9,93,Albert Speer,35
434394,2009,9,94,Historia Żydów w Polsce,35
871817,2009,9,95,Jak oni śpiewają,35
1784320,2009,9,96,BCR Open Romania 2009,34
1772179,2009,9,97,Johann Amerbach,34
1785148,2009,9,98,Mistrzostwa Świata w Zapasach 2009,34
1749208,2009,9,99,Sexy Bitch,34
1765763,2009,9,100,US Open 2009 (gra pojedyncza mężczyzn),34
593493,2009,10,1,Copa Libertadores 1989,340
593921,2009,10,2,Copa Libertadores 1990,293
593001,2009,10,3,Copa Libertadores 1988,258
1798504,2009,10,4,Mistrzostwa Świata U-17 w Piłce Nożnej 2009,251
512,2009,10,5,Bolesław III Krzywousty,193
1799310,2009,10,6,Moduł księżycowy (program Apollo),192
1331223,2009,10,7,Lista kodeksów minuskułowych Nowego Testamentu (1–1000),181
28584,2009,10,8,Bulla gnieźnieńska,177
19799,2009,10,9,Święto,155
595228,2009,10,10,Copa Libertadores 1991,150
1798661,2009,10,11,Bracia Seidenbeutlowie,144
1607618,2009,10,12,Edward Anthony Spitzka,137
360754,2009,10,13,Klub Winx,128
1812792,2009,10,14,Szkoła Podstawowa nr 3 w Gryficach,127
1284294,2009,10,15,UGM-133 Trident II D-5,126
1525573,2009,10,16,Plan Totalnej Porażki,125
306659,2009,10,17,Samuel Goldflam,124
525463,2009,10,18,Stadion Miejski w Krakowie,113
328152,2009,10,19,Pierwsza miłość (serial telewizyjny),110
100382,2009,10,20,Urartu,107
51711,2009,10,21,Andy Roddick,105
1599888,2009,10,22,Mistrzostwa Świata U-20 w Piłce Nożnej 2009,105
871817,2009,10,23,Jak oni śpiewają,90
1691945,2009,10,24,Pożar Reichstagu,88
1272838,2009,10,25,Suite Life: Nie ma to jak statek,88
37962,2009,10,26,Marek Edelman,86
191699,2009,10,27,Violetta Villas,86
94121,2009,10,28,Tel Awiw-Jafa,84
1761163,2009,10,29,Mistrzostwa Azji w Piłce Siatkowej Mężczyzn 2009,83
1230132,2009,10,30,Mistrzostwa Świata w Piłce Nożnej 2010 (eliminacje strefy UEFA)/Strzelcy,81
289818,2009,10,31,Gospodarka Poznania,80
1792389,2009,10,32,Lekkoatletyka na Igrzyskach Frankofońskich 2009,80
1128983,2009,10,33,Pierwszy rząd Donalda Tuska,79
16304,2009,10,34,Janusz Korczak,77
37419,2009,10,35,Biskupi poznańscy,76
707704,2009,10,36,Kleck,75
1208608,2009,10,37,Mistrzostwa Europy w Piłce Siatkowej Kobiet 2009,71
1801858,2009,10,38,Laureaci Nagrody Nobla w dziedzinie fizjologii lub medycyny,68
1793309,2009,10,39,Październik 2009,68
15321,2009,10,40,Tenzin Gjaco,66
1707653,2009,10,41,Disney XD (Polska),65
1790118,2009,10,42,Rosjanie w Toruniu,65
1790822,2009,10,43,Grand Prix 2009,63
1406158,2009,10,44,Bakugan: Młodzi wojownicy,61
20135,2009,10,45,Buddyzm tybetański,61
70001,2009,10,46,Copa América 2004,61
1764715,2009,10,47,Jak oni śpiewają (VI edycja),61
1712934,2009,10,48,Operacja Rah-e-Nijat,61
23992,2009,10,49,Polska Rzeczpospolita Ludowa,61
1606259,2009,10,50,Zdrowie osób LGBT,60
762828,2009,10,51,Georges Bataille,59
934096,2009,10,52,Józef Para,59
105615,2009,10,53,Krwawa niedziela (Bydgoszcz),58
1793545,2009,10,54,Stefan Wesołowski (żołnierz),57
1805107,2009,10,55,Volksgerichtshof,57
1809354,2009,10,56,August Sabbe,56
1802953,2009,10,57,Janusz Majer,54
1799307,2009,10,58,Organizacja aparatu policji i bezpieczeństwa w Generalnym Gubernatorstwie,54
1659125,2009,10,59,Hush Hush,53
1692960,2009,10,60,I liga polska w piłce nożnej (2009/2010),53
28320,2009,10,61,2009,52
1616147,2009,10,62,Edward Charles Spitzka,52
1027315,2009,10,63,Stadion w Lubinie,52
532062,2009,10,64,Copa América 2001,51
1435138,2009,10,65,Mistrzostwa Świata w Piłce Siatkowej Mężczyzn 2010,51
657377,2009,10,66,Lista baretek odznaczeń,50
1560454,2009,10,67,Lista zamachów terrorystycznych w 2009,50
7662,2009,10,68,26 października,48
505011,2009,10,69,Dmytro Klaczkiwski,48
1801180,2009,10,70,Moduł Dowodzenia/Serwisowy CSM,48
7667,2009,10,71,28 października,46
1804859,2009,10,72,If Stockholm Open 2009,46
1552826,2009,10,73,Nacjonalizm ukraiński,46
1749834,2009,10,74,PlusLiga (2009/2010),46
727961,2009,10,75,Disney Channel (Polska),45
37617,2009,10,76,Zbigniew (książę),45
134786,2009,10,77,Dzień Edukacji Narodowej,44
1799291,2009,10,78,Historia miasta Wolin,44
2532,2009,10,79,Język angielski,43
989073,2009,10,80,Traktat lizboński,43
7642,2009,10,81,5 października,42
1810010,2009,10,82,Bank Austria TennisTrophy 2009,42
1804780,2009,10,83,Kremlin Cup 2009 (kobiety),42
677658,2009,10,84,Eva Birnerová,41
1799847,2009,10,85,Shanghai ATP 1000 Masters 2009,41
44230,2009,10,86,Trójca Święta,41
489589,2009,10,87,Eutelsat 28A,40
44895,2009,10,88,Polska,40
1798178,2009,10,89,Próby porozumienia polsko-ukraińskiego podczas II wojny światowej,40
7666,2009,10,90,29 października,39
1807217,2009,10,91,Autosan A844MN Stokrotka,39
329228,2009,10,92,Franciszek Smuda,39
357101,2009,10,93,Grabina Radziwiłłowska,39
1530450,2009,10,94,Konkurs Piosenki Eurowizji Junior 2009,39
90924,2009,10,95,Order Orła Białego,39
1810728,2009,10,96,Sony Ericsson Championships 2009,39
345027,2009,10,97,Bogumił z Dobrowa,38
173134,2009,10,98,Błonie,38
439531,2009,10,99,Mirosław Drzewiecki,38
1806970,2009,10,100,FORTIS Championships Luxembourg 2009,37
595789,2009,11,1,Copa Libertadores 1992,352
89433,2009,11,2,Leliwa (herb szlachecki),327
597008,2009,11,3,Copa Libertadores 1993,316
597275,2009,11,4,Copa Libertadores 1994,176
128543,2009,11,5,Andrzej Szeptycki,167
1798871,2009,11,6,Mistrzostwa Świata w Piłce Nożnej Plażowej 2009,162
360754,2009,11,7,Klub Winx,155
595228,2009,11,8,Copa Libertadores 1991,151
1798504,2009,11,9,Mistrzostwa Świata U-17 w Piłce Nożnej 2009,149
1823536,2009,11,10,Mur Berliński,141
1525573,2009,11,11,Plan Totalnej Porażki,140
1616147,2009,11,12,Edward Charles Spitzka,137
1767989,2009,11,13,Klubowe mistrzostwa świata w piłce siatkowej mężczyzn,136
1826323,2009,11,14,"Czystka etniczna w województwach lwowskim, tarnopolskim i stanisławowskim",132
179390,2009,11,15,Fobia społeczna,129
872017,2009,11,16,Brian Jones,126
1000791,2009,11,17,Miasta ze statusem city w Wielkiej Brytanii,122
871817,2009,11,18,Jak oni śpiewają,114
778600,2009,11,19,HiperLAN 2,113
85970,2009,11,20,Sulima (herb szlachecki),110
778493,2009,11,21,Pobrzeże Kaszubskie,107
1058836,2009,11,22,Mistrzostwa Świata w Piłce Siatkowej Mężczyzn 1974,103
1783601,2009,11,23,Dancing with the Stars. Taniec z gwiazdami,93
390176,2009,11,24,Adam Sztaba,83
1350812,2009,11,25,Ludwig Edinger,82
16669,2009,11,26,Rega,79
1641456,2009,11,27,Formuła 1 Sezon 2010,76
1812792,2009,11,28,Szkoła Podstawowa nr 3 w Gryficach,75
738385,2009,11,29,Yuan Shikai,75
345027,2009,11,30,Bogumił z Dobrowa,74
388747,2009,11,31,Koluszki (stacja kolejowa),71
1284294,2009,11,32,UGM-133 Trident II D-5,71
1823461,2009,11,33,Mistrzostwa Azji w Lekkoatletyce 2009,70
1712934,2009,11,34,Operacja Rah-e-Nijat,70
1827097,2009,11,35,ATP World Tour Finals 2009,69
1832091,2009,11,36,La Violetera,69
111789,2009,11,37,Jerzy Robert Nowak,67
1671585,2009,11,38,Pandemia grypy A/H1N1,67
1249577,2009,11,39,Agar czekoladowy,62
2476,2009,11,40,Język francuski,62
191699,2009,11,41,Violetta Villas,61
707704,2009,11,42,Kleck,60
1817611,2009,11,43,Listopad 2009,60
87278,2009,11,44,Unia brzeska,60
1476570,2009,11,45,Historia Sławkowa,58
525463,2009,11,46,Stadion Miejski w Krakowie,58
1824501,2009,11,47,Puchar Wielkich Mistrzyń 2009,57
72103,2009,11,48,Stanisław Dubois,57
1816745,2009,11,49,Filtr rodzinny,55
1242591,2009,11,50,Magis (katolicki ruch młodzieżowy),55
1822868,2009,11,51,Polskie sztandary wojskowe,55
693108,2009,11,52,Służba Bezpieczeństwa OUN,55
6164,2009,11,53,Tenis,55
100382,2009,11,54,Urartu,55
106045,2009,11,55,Feliciano López,54
1827168,2009,11,56,Puchar Wielkich Mistrzów 2009,53
124561,2009,11,57,Flaga Białorusi,52
1525435,2009,11,58,Puchar Świata w skokach narciarskich 2009/2010,52
1272838,2009,11,59,Suite Life: Nie ma to jak statek,52
1387029,2009,11,60,Orkiestra Adama Sztaby,51
582718,2009,11,61,Yoann Gourcuff,51
512,2009,11,62,Bolesław III Krzywousty,50
1836969,2009,11,63,Gryfici,50
1695820,2009,11,64,Puchar Świata w biegach narciarskich 2009/2010,49
1361644,2009,11,65,Land’s End,48
1834378,2009,11,66,Magda Goebbels,48
727961,2009,11,67,Disney Channel (Polska),47
1597198,2009,11,68,Mileena,47
77408,2009,11,69,Złocieniec,47
7697,2009,11,70,21 listopada,46
196902,2009,11,71,Rekordy Polski w pływaniu,46
1821535,2009,11,72,Shigella flexneri,46
431505,2009,11,73,Anastazy-Astryk,45
1803113,2009,11,74,Superliga bułgarska w piłce siatkowej mężczyzn (2009/2010),45
7687,2009,11,75,1 grudnia,44
7692,2009,11,76,26 listopada,44
7689,2009,11,77,30 listopada,44
1707653,2009,11,78,Disney XD (Polska),44
1607618,2009,11,79,Edward Anthony Spitzka,43
72488,2009,11,80,Friedensreich Hundertwasser,43
701671,2009,11,81,5 Kresowa Dywizja Piechoty,42
1673054,2009,11,82,Beniamin (Kazanski),42
1827432,2009,11,83,Elitedivision siatkarzy (2009/2010),42
1396967,2009,11,84,Ewolucjonizm (nauki społeczne),42
74332,2009,11,85,Mierzeja Wiślana,42
7691,2009,11,86,27 listopada,41
1824713,2009,11,87,Mistrzostwa Świata w Podnoszeniu Ciężarów 2009,40
1826203,2009,11,88,Okręt podwodny z napędem jądrowym,40
1836758,2009,11,89,Climategate,39
1838901,2009,11,90,Katastrofa kolejowa Newskiego Ekspresu (2009),39
1828848,2009,11,91,Konflikt o spław Regą,39
657377,2009,11,92,Lista baretek odznaczeń,39
766658,2009,11,93,Michael Jackson,39
1835420,2009,11,94,Nancy H. Kleinbaum,39
126037,2009,11,95,Se-ma-for,39
1800565,2009,11,96,Stosunki polsko-tureckie,39
1833006,2009,11,97,Teodor Opęchowski,39
1771129,2009,11,98,Huntik: Łowcy tajemnic,38
23666,2009,11,99,Nędznicy,38
7680,2009,11,100,15 listopada,37
597424,2009,12,1,Copa Libertadores 1995,323
597569,2009,12,2,Copa Libertadores 1996,228
128543,2009,12,3,Andrzej Szeptycki,176
1515517,2009,12,4,Bitwa o Lwów (1918–1919),174
1781839,2009,12,5,I liga polska w piłce siatkowej mężczyzn (2009/2010),141
44869,2009,12,6,Charles Darwin,104
344917,2009,12,7,Chorągiew Lubelska ZHP,104
1719989,2009,12,8,Liga Mistrzów w piłce siatkowej (2009/2010),104
597275,2009,12,9,Copa Libertadores 1994,102
1567106,2009,12,10,Michał Hieronim Leszczyc-Sumiński,101
797902,2009,12,11,Konfederacja polsko-czechosłowacka,99
1749834,2009,12,12,PlusLiga (2009/2010),98
913957,2009,12,13,Książęce groby grupy lubieszewskiej w Lubieszewie,97
688183,2009,12,14,Pogromy lwowskie (1941),93
1731429,2009,12,15,Puchar CEV w piłce siatkowej mężczyzn (2009/2010),93
1525435,2009,12,16,Puchar Świata w skokach narciarskich 2009/2010,93
1841681,2009,12,17,Polsko-ukraiński konflikt o Lwów w 1918 roku,91
1345166,2009,12,18,Puchar Świata w biathlonie 2009/2010,89
1839811,2009,12,19,Puchar Świata w biathlonie 2009/2010 – Östersund 2009,82
1839973,2009,12,20,Sztuki wizualne,82
1738141,2009,12,21,Puchar Challenge w piłce siatkowej mężczyzn (2009/2010),81
769406,2009,12,22,TVP3 Bydgoszcz,80
13403,2009,12,23,14 Dywizja Grenadierów SS (1 ukraińska),79
1707653,2009,12,24,Disney XD (Polska),77
100850,2009,12,25,TSA (zespół muzyczny),77
1847923,2009,12,26,Linie kolejowe Kornwalii,76
1699227,2009,12,27,Puchar Świata w narciarstwie alpejskim mężczyzn 2009/2010,76
1560454,2009,12,28,Lista zamachów terrorystycznych w 2009,75
229154,2009,12,29,Mistrzostwa Świata w Wioślarstwie 2009,71
1213630,2009,12,30,Puchar CEV w piłce siatkowej mężczyzn (2005/2006),71
1857171,2009,12,31,Andrzej Bączyński,70
1476570,2009,12,32,Historia Sławkowa,70
1641456,2009,12,33,Formuła 1 Sezon 2010,69
540362,2009,12,34,Pojezierze Kaszubskie,69
320462,2009,12,35,T-34,69
192258,2009,12,36,Józef Brudziński,68
1843296,2009,12,37,UK Championship 2009,68
